id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST000142,23.0,49,35.0,21,55,16,33.0,84.0,137,0.0,0.28,0.68,12.5,45.9,33,5442.0,0.0,1941,10.1,141,40.8,11.3,84.0,13.5,487,437,420,14,costa
EST000143,51.0,153,96.0,27,51,18,43.0,,103,4.9,0.98,1.62,1.3,72.9,84,32084.0,13.2,6468,7.9,287,1.1,17.4,71.0,14.4,676,607,160,32,interior
EST000144,40.0,106,70.0,35,67,26,,55.0,89,9.7,0.54,1.85,4.3,52.9,59,20852.0,8.7,5750,6.6,251,19.6,14.9,80.0,17.2,716,374,512,35,costa
EST000145,42.0,120,,28,82,16,47.0,54.0,86,5.0,0.63,1.24,5.6,57.3,64,17993.0,5.2,3772,11.9,244,17.9,14.9,68.0,15.6,716,440,826,14,costa
EST000146,32.0,91,48.0,16,41,6,7.0,46.0,83,0.7,0.47,0.21,2.8,,35,11186.0,3.2,2486,10.9,256,22.9,12.0,69.0,7.7,783,335,175,4,interior
EST000147,27.0,88,43.0,38,85,23,36.0,54.0,112,23.4,0.45,2.31,2.1,56.3,50,12400.0,16.1,4317,0.4,297,14.9,8.7,59.0,11.5,740,437,272,59,interior
EST000148,51.0,168,100.0,27,71,14,37.0,32.0,81,1.0,0.96,1.51,3.8,64.4,79,27382.0,8.5,5486,6.9,115,10.3,17.5,79.0,15.6,696,556,950,16,costa
EST000149,5.0,10,8.0,12,32,8,24.0,81.0,135,0.0,0.14,0.1,17.6,,2,100.0,3.6,931,8.9,407,38.1,12.0,74.0,15.8,512,199,245,0,costa
EST000150,,138,94.0,22,56,15,41.0,17.0,31,5.1,,1.71,1.6,54.9,100,40544.0,8.4,7399,4.0,5,9.2,17.8,,6.9,650,218,159,6,interior
EST000151,21.0,58,35.0,14,33,9,12.0,87.0,137,0.0,0.32,0.43,,57.8,28,8622.0,0.2,1353,13.1,375,43.4,16.1,46.0,13.2,809,400,290,0,interior
EST000152,25.0,78,33.0,17,24,5,5.0,75.0,165,0.0,0.42,0.1,15.5,52.7,41,7900.0,3.9,1563,9.7,291,40.6,20.8,77.0,17.5,349,358,68,0,costa
EST000153,25.0,75,49.0,34,48,29,61.0,55.0,138,18.7,0.5,1.81,7.4,61.3,63,18353.0,14.1,3767,2.5,246,16.1,14.2,58.0,12.9,680,372,628,40,costa
EST000154,44.0,108,70.0,31,99,20,,37.0,45,0.0,0.77,0.75,2.1,56.2,46,23856.0,4.4,1951,5.7,187,25.1,15.5,50.0,6.7,510,429,241,15,interior
EST000155,33.0,73,57.0,22,32,16,34.0,39.0,51,0.0,0.55,0.42,,58.4,59,27644.0,,4014,12.0,155,22.4,14.9,84.0,9.6,645,524,45,0,costa
EST000156,43.0,140,59.0,20,68,16,,41.0,61,0.0,,0.75,3.5,61.3,75,24841.0,3.1,4272,12.1,146,1.6,19.8,62.0,7.7,595,396,33,8,interior
EST000157,14.0,49,,20,45,12,23.0,103.0,191,10.0,0.11,1.06,14.4,43.5,14,,7.1,20,4.9,508,44.6,18.2,64.0,13.8,547,372,474,18,interior
EST000158,2.0,10,3.0,14,22,9,18.0,89.0,164,1.9,,0.1,14.8,38.2,0,100.0,3.0,20,8.7,394,51.6,14.9,75.0,6.5,542,402,814,6,costa
EST000159,16.0,33,22.0,22,47,15,31.0,75.0,154,0.0,0.3,0.2,10.6,53.0,12,3790.0,4.9,405,10.4,357,40.0,17.7,56.0,15.6,628,551,390,5,interior
EST000160,32.0,78,57.0,23,47,11,36.0,68.0,128,12.7,0.53,0.96,5.2,50.9,43,20551.0,10.3,2624,8.5,303,11.7,17.0,67.0,15.6,580,412,163,26,costa
EST000161,21.0,48,36.0,30,55,18,41.0,,107,16.8,0.42,1.68,4.4,,48,11240.0,14.6,1546,1.8,310,25.2,17.4,75.0,4.2,828,339,0,38,interior
EST000162,21.0,54,33.0,33,83,21,44.0,65.0,138,17.4,0.35,1.18,4.9,54.8,59,8223.0,8.4,1777,10.3,339,8.1,16.2,,,518,331,543,38,interior
EST000163,,25,15.0,15,37,10,24.0,73.0,114,0.0,0.16,0.1,17.8,42.4,20,100.0,1.0,20,5.6,359,44.7,19.1,76.0,12.0,497,554,875,0,costa
EST000164,31.0,97,49.0,39,92,27,73.0,57.0,152,23.7,0.59,2.44,,57.0,62,15229.0,,2622,0.1,250,13.9,19.9,49.0,8.5,599,495,21,51,interior
EST000165,44.0,132,73.0,32,71,14,29.0,63.0,132,1.0,0.7,1.18,3.0,61.0,62,22383.0,7.2,6074,9.7,313,9.6,15.5,,15.0,268,561,328,19,costa
EST000166,8.0,13,18.0,8,30,3,12.0,86.0,141,0.0,0.1,0.1,15.6,48.8,0,100.0,2.9,20,6.1,468,37.2,17.4,66.0,7.4,811,351,489,3,costa
EST000167,30.0,80,55.0,34,72,18,46.0,55.0,115,16.6,0.55,1.76,6.6,50.7,37,11006.0,11.9,3013,2.9,286,18.0,15.6,,14.5,920,448,627,29,interior
EST000168,15.0,62,18.0,12,24,9,6.0,73.0,125,5.8,,0.3,20.2,49.5,4,100.0,,20,5.0,396,49.5,13.5,93.0,6.8,548,413,442,0,costa
EST000169,40.0,142,66.0,25,55,16,34.0,35.0,74,1.0,0.6,1.18,4.9,66.2,67,22342.0,8.9,3511,6.4,227,12.2,22.8,70.0,21.8,506,281,682,9,costa
EST000170,,38,58.0,39,84,21,63.0,41.0,76,24.2,0.53,2.25,4.9,,52,12998.0,11.7,3094,1.2,252,12.0,17.6,62.0,20.1,574,428,1052,49,costa
EST000171,30.0,54,57.0,37,96,28,83.0,43.0,79,14.4,0.55,0.76,1.5,56.8,48,11774.0,14.4,4078,4.7,317,14.5,19.3,69.0,16.9,860,623,631,31,costa
EST000172,2.0,10,3.0,6,21,2,5.0,70.0,158,3.9,0.1,0.18,16.2,,6,100.0,3.4,20,7.0,372,53.8,17.2,72.0,8.3,918,459,116,5,costa
EST000173,24.0,41,40.0,26,53,18,49.0,45.0,97,0.0,0.48,0.56,3.2,55.6,45,11459.0,6.6,2747,6.8,213,23.9,18.2,,12.0,1000,363,446,4,interior
EST000174,39.0,130,62.0,38,88,17,46.0,56.0,100,22.5,,2.02,1.1,44.9,48,10363.0,13.8,2857,1.0,192,23.6,17.6,69.0,11.3,496,492,385,47,costa
EST000175,26.0,49,42.0,40,70,23,39.0,69.0,130,20.1,0.34,1.37,5.9,52.1,35,7466.0,14.6,1685,1.2,327,13.2,17.8,80.0,8.5,499,414,751,53,costa
EST000176,51.0,125,71.0,44,72,26,67.0,48.0,73,0.9,1.08,1.95,3.1,58.9,87,24279.0,11.5,6003,7.6,46,7.5,15.4,69.0,13.7,703,614,377,39,costa
EST000177,8.0,37,3.0,15,46,8,24.0,82.0,156,5.6,0.1,0.1,17.8,45.5,0,100.0,5.8,56,3.6,499,48.5,12.2,63.0,17.3,483,371,76,1,interior
EST000178,12.0,64,,26,59,12,41.0,64.0,131,11.4,0.1,0.48,,35.9,21,,9.1,20,6.3,450,34.2,16.7,72.0,18.5,495,392,256,22,costa
EST000179,33.0,69,59.0,48,97,25,73.0,53.0,119,28.4,0.7,,3.0,56.7,51,17295.0,18.4,3843,2.2,261,16.2,14.6,75.0,12.3,398,352,392,59,costa
EST000180,43.0,132,75.0,30,49,25,71.0,35.0,71,6.0,0.6,1.64,4.9,,67,21464.0,14.3,5063,6.2,181,15.2,16.9,94.0,,365,465,310,23,costa
EST000181,31.0,82,47.0,27,63,15,44.0,55.0,105,15.9,0.32,1.6,,59.0,34,7245.0,,485,0.1,306,19.2,22.8,72.0,13.4,482,561,394,32,interior
EST000182,47.0,89,82.0,39,80,25,52.0,37.0,51,9.6,0.89,2.05,4.2,64.7,68,31681.0,10.2,6154,9.2,5,13.3,18.4,60.0,12.7,716,513,427,24,costa
EST000183,39.0,109,79.0,32,64,17,57.0,45.0,96,6.3,,1.62,5.9,64.9,92,31020.0,9.2,6801,7.0,61,11.1,15.6,90.0,16.9,840,331,441,17,costa
EST000184,4.0,10,8.0,17,66,13,25.0,86.0,137,0.0,0.34,0.1,15.3,37.8,28,100.0,0.0,765,11.1,481,51.2,12.6,64.0,4.3,581,294,450,0,interior
EST000185,61.0,165,104.0,27,57,12,28.0,63.0,159,0.0,0.62,0.88,3.0,63.2,70,,3.3,7241,9.6,115,19.8,12.6,72.0,12.7,836,456,247,29,costa
EST000186,45.0,110,,32,71,24,54.0,43.0,86,2.9,0.62,1.32,1.0,60.4,74,25708.0,9.8,4060,7.2,5,17.0,18.5,71.0,12.9,564,348,617,20,costa
EST000187,,64,17.0,21,43,20,41.0,72.0,120,0.0,0.24,0.15,15.0,38.6,21,8597.0,2.5,20,9.1,295,36.7,16.6,,13.8,785,233,392,7,costa
EST000188,41.0,144,71.0,35,67,27,76.0,43.0,56,12.4,0.67,1.8,3.8,57.5,66,,12.5,5756,5.7,5,5.9,13.3,60.0,10.2,735,365,527,30,costa
EST000189,23.0,73,46.0,30,78,12,29.0,69.0,108,9.6,0.44,0.83,,52.7,25,4657.0,11.6,2159,6.5,404,28.8,19.1,63.0,18.8,334,323,369,25,costa
EST000190,51.0,158,87.0,33,78,21,47.0,34.0,80,15.1,0.83,1.7,4.2,57.4,64,20753.0,,6371,1.7,67,18.0,19.1,45.0,12.7,702,454,411,32,costa
EST000191,40.0,87,51.0,9,26,5,12.0,39.0,96,0.0,0.92,0.43,1.8,61.1,74,26910.0,4.1,6291,11.5,148,11.4,20.8,72.0,9.8,529,513,372,0,costa
EST000192,39.0,115,75.0,34,68,16,56.0,64.0,101,7.2,,1.01,0.5,63.9,73,28294.0,8.1,7315,6.7,268,12.5,12.6,80.0,18.7,696,560,531,29,costa
EST000193,50.0,134,83.0,26,58,13,29.0,59.0,132,0.3,0.76,1.47,1.7,67.6,83,27317.0,8.6,6494,6.6,129,20.8,18.4,59.0,11.6,196,353,584,24,interior
EST000194,32.0,70,65.0,30,92,20,48.0,62.0,109,14.3,0.77,2.57,,,61,21763.0,11.6,3600,6.2,120,11.6,16.7,,19.0,994,523,661,29,costa
EST000195,32.0,71,54.0,34,89,13,23.0,,96,5.9,0.64,1.4,5.5,57.1,51,18383.0,,4443,9.2,315,2.0,13.0,59.0,8.3,413,534,197,15,interior
EST000196,,154,78.0,27,53,15,40.0,36.0,39,0.0,0.72,1.38,2.1,62.2,73,29262.0,5.7,5242,8.0,135,2.4,15.0,59.0,19.6,679,388,680,1,costa
EST000197,13.0,20,38.0,13,40,2,5.0,72.0,87,0.0,0.32,0.26,20.0,48.7,28,4285.0,,1082,8.0,287,33.2,15.7,62.0,11.1,715,464,562,0,costa
EST000198,9.0,44,19.0,12,46,7,5.0,74.0,160,9.8,0.24,0.7,13.8,44.8,36,1379.0,9.6,20,6.1,446,46.1,13.5,80.0,22.7,734,473,34,19,costa
EST000199,2.0,10,3.0,16,25,9,29.0,105.0,175,4.2,0.1,0.1,17.0,39.5,0,100.0,4.1,20,12.2,522,50.3,13.6,78.0,10.3,809,346,477,2,costa
EST000200,52.0,153,96.0,35,67,17,36.0,52.0,61,7.4,0.97,1.56,2.1,68.0,82,26678.0,,8156,6.7,199,0.0,19.8,56.0,13.7,764,363,0,20,costa
EST000201,32.0,86,54.0,36,77,24,53.0,,52,18.6,0.44,2.29,3.9,54.6,65,19661.0,14.2,3774,4.5,146,,18.5,63.0,18.2,478,372,929,41,interior
EST000202,24.0,75,43.0,17,32,9,5.0,39.0,70,0.0,0.51,0.84,6.4,48.7,26,13773.0,5.7,2846,10.6,137,22.7,15.2,65.0,17.2,551,526,632,0,costa
EST000203,47.0,155,79.0,41,82,26,74.0,37.0,73,13.1,0.83,1.95,1.4,63.8,98,34282.0,13.7,5415,6.8,5,0.0,11.2,56.0,8.1,635,452,1074,32,costa
EST000204,45.0,123,,29,43,17,43.0,44.0,77,1.5,0.53,0.69,2.3,60.0,64,23186.0,7.3,3786,7.1,170,14.5,16.3,,10.2,514,450,655,11,costa
EST000205,56.0,151,95.0,39,84,27,56.0,54.0,127,4.9,,1.42,3.9,64.3,78,26034.0,6.4,6991,5.9,163,8.9,18.2,68.0,13.3,563,376,134,38,interior
EST000206,31.0,75,54.0,34,96,23,77.0,40.0,94,14.4,,1.21,4.6,49.7,41,12836.0,9.6,847,2.9,292,17.7,12.6,63.0,13.6,704,530,401,33,costa
EST000207,40.0,101,64.0,30,86,14,45.0,52.0,100,23.3,0.53,2.02,,54.5,49,15245.0,,1725,1.0,237,12.5,17.8,56.0,5.9,566,378,223,45,interior
EST000208,28.0,47,47.0,33,74,19,46.0,69.0,117,13.0,0.59,1.58,4.5,57.7,64,,9.1,704,4.0,242,15.9,14.9,48.0,9.5,601,342,344,36,interior
EST000209,32.0,97,46.0,27,61,19,50.0,56.0,132,18.3,0.35,1.38,8.7,,44,9475.0,14.4,2028,6.8,134,24.5,20.5,51.0,4.2,310,356,38,29,costa
EST000210,43.0,118,79.0,31,72,27,73.0,48.0,92,2.0,0.75,1.63,1.4,61.3,78,26541.0,7.5,5674,4.7,216,7.0,13.9,64.0,14.5,627,373,193,12,costa
EST000211,25.0,67,50.0,40,99,26,67.0,63.0,91,19.9,0.46,2.17,3.0,50.4,43,16886.0,14.6,3194,1.4,227,9.1,13.6,52.0,8.0,301,590,577,51,interior
EST000212,36.0,83,58.0,15,50,5,11.0,58.0,107,0.0,0.56,0.39,0.6,53.4,46,18655.0,8.3,3348,10.2,404,18.6,13.8,,14.7,721,493,912,13,costa
EST000213,8.0,31,,15,43,9,16.0,,159,0.0,0.19,0.1,,45.5,38,10452.0,,1063,11.8,461,44.3,12.9,58.0,1.0,561,506,666,0,interior
EST000214,31.0,73,47.0,28,65,15,35.0,56.0,119,21.4,0.63,2.0,5.6,,42,14279.0,12.7,2431,2.3,291,28.8,11.5,38.0,8.5,398,416,140,30,interior
EST000215,45.0,118,86.0,28,69,19,35.0,61.0,130,0.0,0.8,1.1,3.4,,67,24310.0,,6083,10.6,36,0.0,17.4,62.0,11.6,702,618,325,14,interior
EST000216,21.0,60,22.0,17,61,15,30.0,68.0,140,0.0,0.16,,15.3,49.3,31,2111.0,6.0,857,8.1,342,41.0,12.5,71.0,16.3,413,368,37,0,costa
EST000217,31.0,75,59.0,36,78,23,59.0,63.0,133,18.7,0.48,1.0,8.3,53.4,38,9232.0,10.3,2494,0.2,183,6.5,19.7,71.0,7.5,783,415,304,32,interior
EST000218,3.0,10,12.0,17,42,10,,94.0,195,0.0,0.34,0.1,16.6,48.2,25,100.0,1.7,20,7.4,370,35.3,18.1,82.0,19.5,317,393,0,2,costa
EST000219,39.0,125,78.0,26,66,17,37.0,63.0,152,3.0,0.78,1.29,8.5,62.7,87,20835.0,6.4,4723,8.6,157,13.6,17.7,,12.2,680,430,798,18,interior
EST000220,36.0,81,65.0,35,96,19,49.0,61.0,114,19.6,0.47,2.24,5.0,60.2,44,16119.0,,4414,4.9,276,13.3,17.1,69.0,17.2,417,272,468,50,costa
EST000221,25.0,85,48.0,25,51,15,21.0,49.0,123,0.0,0.46,0.72,2.5,56.3,62,18120.0,8.3,5063,4.7,252,12.9,18.8,68.0,10.8,259,367,498,0,interior
EST000222,32.0,93,57.0,28,53,13,36.0,,141,4.5,0.81,0.4,4.1,61.0,53,24440.0,6.2,2963,6.4,297,8.7,12.5,66.0,13.5,563,399,13,25,costa
EST000223,24.0,77,40.0,29,66,17,36.0,73.0,143,18.1,0.45,1.12,7.6,,37,8941.0,12.6,2215,4.8,253,21.0,15.8,,13.9,745,485,301,34,costa
EST000224,,136,86.0,32,65,21,62.0,,81,23.5,0.85,2.16,,61.1,74,29302.0,16.1,5946,5.4,81,0.0,17.6,49.0,13.5,430,347,568,47,interior
EST000225,,10,8.0,9,10,3,5.0,94.0,176,0.0,0.1,0.1,15.2,51.1,4,100.0,0.0,20,12.7,570,52.5,16.4,73.0,,677,461,197,0,interior
EST000226,27.0,64,51.0,42,101,26,53.0,,126,17.4,0.54,1.54,1.7,56.0,52,15132.0,12.7,3902,6.0,259,29.3,18.1,70.0,10.7,639,193,316,45,interior
EST000227,24.0,60,36.0,13,25,10,12.0,95.0,172,2.2,,0.34,13.0,41.1,23,,2.2,20,6.8,331,43.8,10.9,77.0,12.4,594,455,302,11,costa
EST000228,,109,62.0,31,82,19,48.0,55.0,115,20.1,0.84,2.41,4.7,64.3,57,24640.0,11.7,3970,3.9,115,4.5,16.5,82.0,13.1,676,416,593,53,costa
EST000229,26.0,83,40.0,26,61,19,46.0,27.0,50,7.1,0.54,0.95,3.2,49.3,49,,,2985,7.1,260,18.7,12.1,64.0,8.1,625,263,517,7,interior
EST000230,42.0,130,,29,56,24,47.0,51.0,92,4.4,0.69,1.63,4.1,61.7,71,19225.0,8.6,5225,7.3,207,12.3,18.2,72.0,,360,331,920,15,costa
EST000231,12.0,51,14.0,19,53,10,13.0,84.0,171,0.0,0.27,,16.6,47.5,35,7385.0,3.6,886,9.6,419,38.2,20.2,60.0,17.4,510,432,430,0,interior
EST000232,26.0,44,52.0,31,65,20,54.0,,148,20.3,,1.76,7.8,51.3,45,18267.0,9.4,2318,5.2,201,3.0,16.3,50.0,18.4,317,473,470,43,costa
EST000233,36.0,129,71.0,26,85,16,40.0,53.0,123,6.3,0.61,1.14,3.1,65.0,62,25413.0,9.8,5123,11.0,46,5.2,11.1,52.0,4.2,448,475,295,15,interior
EST000234,45.0,122,81.0,27,53,15,28.0,53.0,85,6.7,0.66,1.1,4.2,59.4,76,,10.3,5132,10.0,176,9.1,13.2,65.0,14.6,805,492,274,21,interior
EST000235,54.0,152,86.0,33,70,19,48.0,43.0,80,15.9,0.79,2.62,4.9,70.6,87,,16.8,5913,5.5,129,12.3,16.3,68.0,9.5,692,469,95,36,interior
EST000236,28.0,67,39.0,32,68,17,36.0,70.0,121,19.4,0.26,1.28,7.5,52.0,32,12398.0,14.4,1624,2.2,303,21.7,20.6,79.0,7.8,645,534,667,50,interior
EST000237,9.0,11,10.0,31,34,25,59.0,70.0,105,24.2,,,1.7,37.5,7,5582.0,13.2,504,0.6,495,33.6,15.2,78.0,21.5,499,379,229,42,costa
EST000238,37.0,120,70.0,33,75,18,53.0,70.0,133,12.3,,,5.6,,65,20298.0,11.4,5053,5.1,149,2.1,13.0,72.0,11.0,314,506,293,38,costa
EST000239,,38,19.0,27,61,14,44.0,79.0,154,5.9,0.2,0.65,13.0,40.4,29,100.0,7.4,20,11.9,610,44.2,19.7,47.0,14.1,896,464,46,20,interior
EST000240,18.0,57,25.0,18,32,11,22.0,68.0,144,4.3,0.14,0.26,16.0,44.4,29,100.0,6.1,20,12.6,431,31.8,20.8,66.0,8.4,435,528,367,4,costa
EST000241,40.0,122,56.0,32,79,23,55.0,70.0,134,12.3,0.5,1.58,2.2,54.2,52,11073.0,7.9,2158,5.8,292,18.0,18.1,,10.3,425,225,469,33,interior
EST000242,41.0,117,68.0,37,72,23,57.0,38.0,47,15.0,,1.95,,60.5,51,22313.0,11.9,4014,4.4,110,16.2,17.7,61.0,11.9,757,462,548,35,interior
EST000243,35.0,83,58.0,28,41,13,40.0,63.0,131,0.0,0.44,0.1,12.8,51.6,39,13942.0,2.9,3744,6.2,261,,12.4,70.0,18.6,705,520,115,6,costa
EST000244,23.0,65,38.0,24,86,14,38.0,64.0,121,0.0,0.34,0.19,4.0,52.7,43,8818.0,5.6,2226,6.3,350,17.3,14.9,83.0,8.7,837,393,714,9,costa
EST000245,34.0,130,,26,54,21,53.0,62.0,115,0.0,0.73,0.99,3.7,60.9,60,24630.0,5.9,4148,7.0,244,7.7,16.0,71.0,15.8,483,367,508,15,interior
EST000246,52.0,140,108.0,28,73,22,54.0,33.0,51,0.0,0.75,1.79,0.9,,83,29364.0,7.3,6327,10.0,138,1.8,19.1,54.0,7.2,545,369,749,6,interior
EST000247,52.0,137,98.0,25,51,16,,41.0,118,0.3,1.06,1.66,0.8,72.8,86,41401.0,10.1,6342,10.6,96,12.6,12.1,71.0,,690,459,548,6,costa
EST000248,2.0,20,3.0,15,34,4,11.0,,190,4.6,0.1,0.48,18.9,41.3,1,100.0,,20,5.7,463,38.9,19.2,60.0,14.9,695,560,246,11,costa
EST000249,25.0,73,43.0,22,55,18,58.0,70.0,116,16.5,0.4,1.48,6.4,52.7,47,9365.0,9.6,2159,5.0,384,12.9,19.8,42.0,14.5,515,565,428,33,interior
EST000250,7.0,28,,22,31,13,16.0,,134,0.5,0.1,0.1,15.1,50.3,22,100.0,3.6,20,10.2,469,50.1,16.1,67.0,10.1,383,500,65,5,costa
EST000251,,24,3.0,15,46,9,22.0,101.0,222,0.0,0.1,0.1,20.3,35.0,13,100.0,,20,7.2,608,47.5,18.0,68.0,11.6,436,534,109,5,interior
EST000252,49.0,126,89.0,24,59,17,45.0,47.0,111,0.4,0.78,1.52,5.1,54.9,75,18066.0,8.0,4653,4.6,178,9.6,16.6,77.0,19.1,470,341,273,1,costa
EST000253,,89,53.0,20,54,11,36.0,66.0,118,0.0,0.52,1.41,4.5,,47,,6.9,3917,9.6,258,30.6,12.4,74.0,11.8,458,591,483,4,costa
EST000254,50.0,140,102.0,28,50,16,57.0,22.0,42,0.5,1.01,1.53,4.5,70.5,100,38992.0,10.1,6792,4.4,11,4.0,17.2,,20.4,578,431,422,17,interior
EST000255,,94,50.0,27,47,16,29.0,61.0,128,11.4,0.3,1.67,3.0,52.5,36,8616.0,9.7,2145,4.4,200,18.5,20.0,69.0,14.2,693,631,420,32,costa
EST000256,31.0,90,57.0,26,67,26,64.0,47.0,99,16.6,0.66,1.59,,52.2,65,16090.0,15.9,3552,0.8,354,10.5,22.0,60.0,9.8,616,439,403,26,interior
EST000257,39.0,107,60.0,37,91,17,28.0,63.0,131,20.8,0.45,1.59,3.6,52.3,41,15303.0,15.2,2336,2.3,250,18.6,16.5,55.0,11.3,913,534,353,50,interior
EST000258,12.0,42,20.0,7,18,7,17.0,82.0,142,0.0,0.22,0.51,19.2,46.5,34,6158.0,0.0,155,8.6,240,44.8,14.2,73.0,15.2,701,453,282,0,costa
EST000259,52.0,161,,48,112,27,75.0,50.0,95,20.5,,,2.9,59.1,75,21062.0,15.9,5192,7.1,278,17.5,15.8,,10.5,801,359,274,51,interior
EST000260,34.0,104,62.0,34,80,16,46.0,79.0,161,31.8,0.56,2.67,,55.4,61,17096.0,16.3,3126,1.6,257,15.4,16.8,64.0,10.0,560,629,461,62,interior
EST000261,,80,67.0,25,48,10,22.0,45.0,80,2.4,0.87,1.37,2.0,60.7,75,25505.0,8.1,6101,8.0,175,16.3,18.0,63.0,9.9,480,331,384,1,costa
EST000262,2.0,11,10.0,8,10,3,5.0,60.0,109,0.0,0.17,,12.4,,9,100.0,2.9,20,12.5,307,46.6,18.0,66.0,18.7,642,336,410,0,costa
EST000263,52.0,174,82.0,25,53,17,50.0,,100,0.0,0.81,1.45,6.1,59.0,80,,8.9,6504,9.0,138,5.0,14.0,60.0,14.2,662,362,576,18,costa
EST000264,58.0,188,93.0,44,104,30,61.0,46.0,114,11.8,0.77,2.05,0.5,64.4,83,34609.0,14.3,6522,5.3,211,0.0,14.5,,17.4,461,509,550,47,costa
EST000265,33.0,126,54.0,29,45,19,38.0,83.0,165,0.0,0.23,0.79,13.4,51.1,52,7880.0,3.1,2463,6.4,248,27.9,19.4,66.0,18.5,446,562,402,22,costa
EST000266,26.0,56,45.0,29,59,20,,70.0,132,14.1,0.4,,7.8,54.0,24,11654.0,8.1,2002,1.6,452,21.9,19.7,,,535,530,531,32,costa
EST000267,48.0,150,,24,48,22,42.0,50.0,96,4.2,,1.67,1.9,70.9,79,26338.0,9.7,6747,4.8,89,12.9,17.2,,7.9,530,487,38,22,costa
EST000268,28.0,96,52.0,21,44,18,45.0,,161,16.5,0.43,0.98,4.7,55.8,39,12724.0,11.4,1388,1.7,265,18.2,15.8,,8.6,212,215,473,27,costa
EST000269,32.0,100,61.0,24,52,16,37.0,54.0,60,6.9,0.52,,5.3,62.3,62,16839.0,7.0,4851,6.0,202,25.6,15.5,61.0,13.0,613,428,679,10,costa
EST000270,5.0,21,14.0,8,10,7,19.0,80.0,152,0.0,0.15,0.1,17.6,47.3,35,1303.0,3.7,23,9.9,544,33.9,13.4,64.0,11.2,652,501,91,0,interior
EST000271,15.0,50,22.0,16,21,13,31.0,95.0,208,3.5,0.19,,14.2,50.9,13,5376.0,2.4,2466,7.9,470,44.6,15.9,68.0,10.6,747,493,402,6,interior
EST000272,24.0,63,53.0,21,79,18,37.0,61.0,103,7.1,0.14,,4.6,47.5,44,8273.0,2.6,2518,4.7,379,16.2,10.5,64.0,16.3,892,430,606,18,interior
EST000273,39.0,106,71.0,29,68,19,53.0,29.0,46,7.1,0.85,1.5,3.7,,84,,9.7,5200,7.9,241,26.9,14.5,46.0,11.8,650,466,0,18,interior
EST000274,42.0,119,,33,78,22,38.0,41.0,91,7.6,0.67,1.04,1.4,61.7,70,27083.0,11.6,4028,4.6,176,14.6,21.3,73.0,17.0,646,441,374,26,costa
EST000275,49.0,144,99.0,24,37,14,45.0,38.0,95,8.8,1.05,1.97,3.9,63.5,86,34659.0,,6719,8.1,29,14.3,12.3,78.0,13.7,398,436,397,28,interior
EST000276,42.0,116,74.0,24,46,16,33.0,,129,9.3,,0.77,4.3,62.1,48,18438.0,9.3,2576,6.3,209,19.0,14.3,59.0,7.5,735,486,550,13,interior
EST000277,37.0,97,65.0,34,90,19,48.0,67.0,104,14.1,0.59,1.47,6.1,55.6,69,14517.0,8.7,4064,5.6,309,24.3,11.5,59.0,15.4,307,273,494,35,costa
EST000278,48.0,119,70.0,32,75,19,52.0,52.0,96,4.4,0.68,1.3,5.4,,74,22787.0,8.5,3969,5.2,93,14.8,16.7,,23.9,450,456,378,21,costa
EST000279,32.0,71,62.0,39,82,25,,49.0,69,28.0,0.83,2.37,3.1,61.3,51,27675.0,17.0,4705,2.1,146,15.2,21.8,81.0,13.7,405,494,818,52,costa
EST000280,22.0,57,38.0,35,67,24,64.0,70.0,144,25.1,0.18,2.19,7.4,52.5,51,,15.2,817,0.1,220,28.1,17.0,,7.3,688,516,497,56,interior
EST000281,22.0,76,38.0,27,73,18,55.0,63.0,104,8.2,0.59,1.24,7.0,54.2,61,16647.0,,4650,8.5,184,23.7,7.3,40.0,10.5,451,498,328,23,interior
EST000282,20.0,55,40.0,28,60,18,34.0,50.0,101,12.9,0.3,1.26,4.1,51.6,32,4093.0,10.6,1868,0.7,210,21.7,12.7,,,618,295,0,23,costa
EST000283,38.0,115,65.0,41,109,26,66.0,54.0,84,23.6,0.66,2.48,3.4,59.8,71,21892.0,18.1,4894,3.2,136,13.3,16.9,,7.7,670,454,331,50,costa
EST000284,6.0,10,3.0,5,14,2,5.0,63.0,146,1.5,0.19,0.21,,43.2,6,100.0,3.9,20,3.0,415,45.9,15.7,58.0,17.4,626,274,690,0,costa
EST000285,31.0,89,49.0,26,66,14,14.0,43.0,65,17.3,,1.95,4.1,,36,14529.0,18.3,3015,2.2,229,17.7,13.0,83.0,11.4,743,420,380,28,costa
EST000286,2.0,10,3.0,21,40,13,37.0,91.0,163,0.0,0.12,0.23,17.7,40.6,17,100.0,2.8,20,10.7,428,43.9,19.5,60.0,14.8,792,449,682,7,costa
EST000287,,50,,15,29,10,,88.0,183,3.9,0.17,0.1,16.8,46.7,8,2022.0,7.2,20,11.4,559,49.3,11.4,59.0,15.3,449,383,0,0,interior
