id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG000116,3708,2423.0,1285.0,0.99,3669,31.8,26.0,14.9,11.5,5.8,6.3,3.7,2.6,1120.0,7408.0,2568.0,195.0,5.3,3,1,0,46.0,2,3.0,12.3,-29257.0,propiedad,superior,ocupado
HOG000117,2029,1430.0,599.0,1.0,2038,35.7,18.9,14.2,11.9,9.9,0.0,9.5,0.0,4913.0,16746.0,6327.0,444.0,21.9,3,1,1,34.0,2,3.0,10.1,3900.0,alquiler,superior,ocupado
HOG000118,2826,2493.0,333.0,1.04,2946,25.9,21.6,11.8,15.4,11.0,9.9,4.3,0.0,9487.0,20451.0,9763.0,657.0,23.2,3,1,0,57.0,1,4.0,0.0,,hipoteca,medio,ocupado
HOG000119,3008,,,0.97,2932,34.8,19.4,13.1,9.6,15.2,0.4,7.4,2.4,,27184.0,18036.0,877.0,29.1,4,1,1,34.0,3,5.0,3.0,11587.0,alquiler,basico,jubilado
HOG000120,4355,3035.0,1320.0,0.77,3363,24.3,23.0,12.9,10.9,17.0,5.6,6.4,29.1,65605.0,2770.0,1090.0,119.0,2.7,2,1,1,36.0,4,6.0,0.0,242930.0,propiedad,superior,ocupado
HOG000121,4665,3209.0,1456.0,0.93,4359,16.3,27.6,13.8,7.8,18.8,8.8,6.9,6.1,75843.0,3149.0,,145.0,3.1,2,1,1,,3,6.0,,267471.0,alquiler,superior,ocupado
HOG000122,2751,1767.0,984.0,1.16,3186,32.3,16.7,14.3,13.4,11.7,8.8,2.8,0.0,21895.0,31802.0,17679.0,923.0,33.6,3,2,1,68.0,2,4.0,10.2,6212.0,hipoteca,basico,ocupado
HOG000123,4751,,1577.0,0.67,3201,25.2,9.5,19.0,15.6,26.5,2.7,1.4,31.9,81183.0,10124.0,2731.0,308.0,6.5,2,2,1,42.0,3,8.0,15.3,317417.0,propiedad,medio,ocupado
HOG000124,2772,1655.0,1117.0,0.81,2257,26.6,21.9,13.8,14.1,14.8,3.9,4.8,15.4,21007.0,11801.0,5606.0,335.0,12.1,3,2,0,55.0,3,5.0,11.3,31741.0,alquiler,superior,jubilado
HOG000125,1037,854.0,183.0,1.18,1223,42.7,22.8,9.0,7.0,3.5,7.7,7.3,0.0,0.0,14891.0,7869.0,474.0,45.7,4,1,2,46.0,0,0.0,7.2,-5900.0,alquiler,basico,parado
HOG000126,3405,2713.0,692.0,0.98,3343,32.6,19.0,8.7,15.6,10.3,8.7,5.1,2.0,,21982.0,12474.0,707.0,20.8,4,1,2,41.0,2,4.0,21.1,13198.0,propiedad,medio,jubilado
HOG000127,2455,1927.0,528.0,1.19,2923,29.4,20.9,17.3,11.3,11.1,9.0,1.1,0.0,,30504.0,17723.0,948.0,38.6,4,2,2,65.0,2,5.0,3.4,-29522.0,hipoteca,basico,ocupado
HOG000128,3292,2494.0,798.0,0.96,3174,32.2,19.7,11.1,15.0,9.8,7.9,4.3,0.0,618.0,21831.0,12840.0,782.0,23.7,4,1,1,66.0,1,2.0,8.7,-30000.0,alquiler,medio,parado
HOG000129,2996,1818.0,1178.0,0.92,2771,25.7,28.1,15.1,8.5,10.1,6.2,6.3,8.5,,7694.0,606.0,191.0,6.4,3,1,0,24.0,2,4.0,,-5258.0,hipoteca,basico,jubilado
HOG000130,922,500.0,422.0,1.08,998,46.6,23.1,11.3,7.5,1.0,5.0,5.5,0.0,0.0,17775.0,8898.0,,53.1,3,1,1,64.0,0,0.0,5.7,-2566.0,propiedad,medio,inactivo
HOG000131,5746,4006.0,1740.0,0.75,4307,19.5,10.4,13.5,14.9,23.5,11.0,,28.8,72397.0,0.0,1312.0,0.0,0.0,2,1,0,27.0,3,5.0,4.3,268655.0,propiedad,superior,ocupado
HOG000132,2589,2265.0,324.0,1.02,2643,29.7,30.9,11.0,6.3,12.2,0.0,9.9,0.0,23747.0,21225.0,11892.0,551.0,21.3,3,1,1,65.0,3,1.0,25.1,25989.0,hipoteca,superior,ocupado
HOG000133,2342,1673.0,669.0,0.9,2116,39.4,27.2,9.2,9.0,8.5,1.4,5.4,7.7,0.0,,,271.0,11.6,3,2,1,50.0,1,2.0,3.9,-13470.0,hipoteca,basico,ocupado
HOG000134,1564,500.0,1064.0,1.11,1734,45.8,22.0,8.5,7.2,4.6,6.2,5.7,0.0,0.0,15374.0,9922.0,466.0,29.8,3,1,0,26.0,1,1.0,0.0,-22454.0,alquiler,medio,ocupado
HOG000135,3108,1843.0,1265.0,0.95,2961,33.4,21.1,7.6,10.8,12.0,11.0,4.1,5.8,4396.0,6242.0,,,4.7,2,1,0,61.0,3,3.0,13.3,-16102.0,hipoteca,superior,ocupado
HOG000136,1755,1295.0,460.0,1.02,1791,47.6,26.1,11.3,6.7,2.8,1.6,3.8,0.3,0.0,19519.0,11119.0,576.0,32.8,4,1,2,36.0,0,2.0,15.3,-30000.0,alquiler,basico,ocupado
HOG000137,2572,2043.0,529.0,0.91,2350,32.4,24.3,13.2,10.7,15.8,3.7,0.0,8.4,6656.0,7839.0,4028.0,233.0,9.1,3,1,0,34.0,0,5.0,0.0,-21860.0,hipoteca,medio,jubilado
HOG000138,5180,3530.0,1650.0,0.81,4189,17.6,27.2,14.8,11.7,17.3,10.2,1.2,19.3,83143.0,7638.0,3144.0,187.0,3.6,2,2,0,65.0,4,8.0,9.3,277202.0,propiedad,basico,ocupado
HOG000139,2464,,830.0,0.98,2427,27.2,24.4,14.7,18.6,3.0,8.0,4.1,3.6,7749.0,,5372.0,180.0,7.3,3,1,0,43.0,3,4.0,22.8,-5289.0,alquiler,medio,ocupado
HOG000140,4109,2972.0,1137.0,0.8,3297,18.6,18.7,15.7,15.8,19.9,6.1,5.3,25.4,,0.0,0.0,30.0,0.7,2,2,1,50.0,3,,14.4,216093.0,hipoteca,superior,ocupado
HOG000141,2871,1756.0,1115.0,0.94,2695,39.0,21.8,12.1,9.7,8.3,3.7,5.3,3.9,8862.0,14762.0,8490.0,489.0,17.0,4,1,1,60.0,2,4.0,,32380.0,propiedad,medio,ocupado
HOG000142,1224,500.0,724.0,1.07,1306,46.9,24.4,8.3,8.2,3.5,3.1,5.6,0.0,0.0,14446.0,8331.0,479.0,39.1,2,1,0,37.0,1,2.0,4.1,-8685.0,alquiler,medio,inactivo
HOG000143,3038,2066.0,,1.01,3077,35.9,16.7,15.4,9.9,14.5,0.1,7.4,6.1,25305.0,1016.0,0.0,0.0,0.0,3,2,1,62.0,2,4.0,3.4,68635.0,hipoteca,medio,ocupado
HOG000144,1510,617.0,893.0,1.19,1797,48.8,24.8,8.0,9.4,2.8,3.8,2.5,0.0,0.0,,10609.0,512.0,33.9,3,1,0,47.0,0,0.0,17.5,-11593.0,alquiler,medio,parado
HOG000145,1768,,496.0,1.02,1796,32.4,25.3,14.1,10.8,7.9,5.8,3.7,0.0,2695.0,26532.0,15417.0,817.0,46.2,4,2,1,37.0,2,4.0,10.0,-5578.0,alquiler,basico,ocupado
HOG000146,2891,2000.0,891.0,1.03,2965,34.6,25.0,10.4,12.7,9.6,5.4,2.3,0.0,,27502.0,16717.0,857.0,29.6,4,1,2,52.0,2,4.0,0.0,-9430.0,alquiler,basico,ocupado
HOG000147,1938,757.0,1181.0,1.19,2299,43.3,23.4,10.9,9.3,4.8,6.5,1.7,0.0,0.0,16412.0,6665.0,427.0,22.0,4,1,2,53.0,0,0.0,0.0,-22914.0,propiedad,basico,parado
HOG000148,2012,1334.0,678.0,1.13,2267,45.4,25.9,11.9,6.6,2.6,3.1,4.5,0.0,0.0,22006.0,13881.0,715.0,35.5,4,1,0,68.0,1,2.0,21.0,1783.0,propiedad,medio,jubilado
HOG000149,2573,1969.0,604.0,1.05,2697,34.2,20.8,13.8,11.3,6.1,6.7,7.1,0.0,0.0,,3078.0,231.0,9.0,3,2,1,80.0,3,5.0,11.0,-1275.0,alquiler,medio,ocupado
HOG000150,4140,2919.0,1221.0,0.8,3318,33.7,16.8,12.7,9.7,16.7,9.2,1.3,17.8,61909.0,0.0,698.0,0.0,0.0,1,2,1,47.0,2,5.0,,235507.0,hipoteca,superior,ocupado
HOG000151,2949,2034.0,915.0,1.02,2995,28.6,32.1,15.3,11.3,12.6,0.0,0.2,0.0,28814.0,20977.0,12943.0,630.0,21.4,4,1,2,45.0,2,5.0,12.9,43120.0,alquiler,medio,ocupado
HOG000152,1381,500.0,881.0,1.14,1569,44.5,24.1,9.8,8.8,0.0,5.2,7.5,0.0,0.0,18454.0,7313.0,475.0,34.4,2,1,0,,1,1.0,4.1,2658.0,alquiler,basico,inactivo
HOG000153,2920,2006.0,914.0,0.92,2677,30.3,24.3,11.5,8.7,12.8,8.7,3.7,12.0,,11478.0,6610.0,326.0,11.2,3,1,0,54.0,2,4.0,7.2,-13953.0,propiedad,medio,ocupado
HOG000154,3285,1938.0,1347.0,0.94,3102,38.5,24.5,12.1,11.2,7.1,4.9,1.8,7.3,,6606.0,3476.0,228.0,6.9,3,2,0,42.0,1,5.0,9.2,-29171.0,hipoteca,medio,ocupado
HOG000155,2358,1203.0,1155.0,1.13,2658,42.1,24.4,9.1,9.1,3.2,3.8,8.2,0.0,0.0,19459.0,13878.0,530.0,22.4,4,1,1,67.0,1,6.0,4.0,18883.0,alquiler,basico,inactivo
HOG000156,3780,2701.0,1079.0,0.83,3121,15.6,20.0,12.9,19.0,16.8,10.7,5.1,13.6,80909.0,0.0,1083.0,0.0,0.0,2,2,0,52.0,4,8.0,17.7,305814.0,hipoteca,basico,ocupado
HOG000157,3091,2161.0,930.0,1.07,3316,29.4,26.1,14.4,9.9,8.8,5.6,5.7,0.0,24785.0,26482.0,14109.0,,23.8,4,1,1,51.0,2,3.0,30.3,44127.0,propiedad,basico,ocupado
HOG000158,4058,2470.0,1588.0,0.94,3827,19.5,23.2,13.5,14.0,18.4,7.2,4.2,4.1,47000.0,8696.0,3113.0,223.0,5.5,4,2,1,64.0,2,6.0,7.9,122472.0,alquiler,medio,ocupado
HOG000159,2531,1980.0,551.0,1.09,2757,29.2,25.0,10.6,12.1,9.5,6.3,7.3,0.0,16096.0,,3396.0,328.0,13.0,2,1,0,32.0,3,,0.0,22871.0,hipoteca,superior,parado
HOG000160,2013,1464.0,549.0,1.08,2173,36.1,22.4,8.4,20.0,5.9,5.5,,0.0,4118.0,9088.0,2787.0,278.0,13.8,3,2,0,55.0,3,4.0,11.4,463.0,propiedad,basico,ocupado
HOG000161,3121,2141.0,980.0,0.91,2854,29.8,24.0,14.5,14.2,12.1,3.7,1.6,14.3,23507.0,8035.0,2972.0,204.0,6.5,2,2,0,62.0,0,3.0,4.7,12758.0,alquiler,medio,parado
HOG000162,3016,2144.0,,1.04,3125,29.4,18.9,16.4,14.6,8.3,8.8,,0.0,,26170.0,13003.0,896.0,29.7,4,1,1,61.0,3,5.0,9.5,-20317.0,alquiler,basico,ocupado
HOG000163,4046,2662.0,1384.0,0.81,3273,24.6,18.0,12.5,8.9,16.4,7.8,,22.6,50543.0,1958.0,2163.0,55.0,1.4,2,1,0,31.0,4,6.0,11.8,218814.0,propiedad,superior,ocupado
HOG000164,3256,2247.0,1009.0,1.04,3372,27.3,21.9,18.0,11.2,9.3,6.9,5.4,0.0,29110.0,,23239.0,1085.0,33.3,6,2,2,66.0,2,3.0,19.0,32130.0,propiedad,superior,parado
HOG000165,2517,1899.0,618.0,0.97,2439,27.8,28.8,12.8,13.5,8.1,2.4,6.5,4.1,13392.0,16677.0,7994.0,458.0,18.2,3,2,0,63.0,2,4.0,19.1,-30000.0,alquiler,superior,ocupado
HOG000166,1070,599.0,471.0,1.18,1260,49.6,25.0,8.4,10.3,0.0,0.6,6.1,0.0,0.0,17247.0,8995.0,484.0,45.2,3,1,0,59.0,1,2.0,7.8,-6898.0,alquiler,basico,inactivo
HOG000167,2054,1982.0,72.0,0.93,1919,30.1,28.8,7.4,10.2,15.8,3.2,4.6,9.3,11392.0,12731.0,,264.0,12.9,3,2,0,39.0,2,6.0,0.0,16969.0,hipoteca,medio,ocupado
HOG000168,2089,1720.0,369.0,0.97,2023,23.4,28.7,12.4,16.7,9.1,1.8,7.9,0.8,2883.0,9584.0,7247.0,251.0,12.0,3,1,1,37.0,3,3.0,22.9,-3716.0,alquiler,medio,ocupado
HOG000169,2278,1065.0,1213.0,1.12,2546,46.0,20.7,13.7,9.5,4.9,2.9,,0.0,0.0,16811.0,5669.0,453.0,19.9,4,1,1,51.0,1,3.0,3.2,-11974.0,alquiler,basico,inactivo
HOG000170,2171,1455.0,716.0,1.04,2259,38.6,14.2,15.6,13.1,9.8,3.1,5.6,0.0,19582.0,24405.0,12275.0,,39.9,3,1,1,40.0,2,3.0,9.9,-1334.0,alquiler,medio,jubilado
HOG000171,3829,2363.0,1466.0,1.0,3845,20.6,26.5,15.1,12.2,15.6,10.0,0.0,0.0,19320.0,,,126.0,3.3,4,1,2,42.0,3,5.0,7.1,54403.0,hipoteca,medio,parado
HOG000172,6115,3973.0,2142.0,0.67,4097,27.4,9.3,19.9,14.4,20.4,4.9,3.7,27.4,92132.0,4176.0,1977.0,119.0,1.9,2,1,0,54.0,5,8.0,10.8,344932.0,propiedad,superior,jubilado
HOG000173,2954,2328.0,626.0,0.95,2792,36.6,22.9,10.0,12.0,10.2,5.7,2.6,8.9,24564.0,2016.0,1148.0,183.0,6.2,4,1,1,46.0,0,5.0,24.2,38487.0,alquiler,superior,ocupado
HOG000174,1230,500.0,730.0,1.07,1316,48.1,22.5,7.3,7.8,6.4,2.5,5.4,0.0,0.0,20246.0,10819.0,582.0,47.3,3,1,1,35.0,0,2.0,21.8,-30000.0,hipoteca,basico,jubilado
HOG000175,3624,2783.0,841.0,0.99,3590,30.6,22.8,13.3,10.5,12.4,2.7,7.5,2.8,20557.0,20884.0,12566.0,632.0,17.4,5,2,2,51.0,2,2.0,15.1,41223.0,propiedad,basico,ocupado
HOG000176,2577,2058.0,519.0,1.14,2935,32.8,23.5,14.3,15.7,8.0,4.8,0.9,0.0,14482.0,25071.0,16912.0,749.0,29.1,4,0,1,44.0,0,3.0,2.0,1740.0,hipoteca,basico,ocupado
HOG000177,4327,3001.0,1326.0,0.83,3583,29.1,16.3,12.2,10.4,21.1,4.3,6.6,23.0,78374.0,0.0,0.0,63.0,1.5,1,2,0,62.0,3,10.0,0.0,293338.0,hipoteca,medio,ocupado
HOG000178,5915,3973.0,1942.0,0.77,4580,11.6,21.7,16.7,5.0,30.6,6.6,7.7,27.3,,0.0,0.0,49.0,0.8,2,1,0,43.0,5,10.0,25.2,477475.0,hipoteca,superior,parado
HOG000179,2437,,398.0,1.03,2514,34.1,19.1,13.7,5.4,12.8,9.8,5.1,0.0,,23272.0,12179.0,585.0,24.0,4,1,1,53.0,3,5.0,18.1,24719.0,hipoteca,medio,ocupado
HOG000180,2979,1901.0,1078.0,1.0,2984,35.4,23.3,13.1,14.5,5.7,2.5,5.4,0.0,0.0,7855.0,2694.0,349.0,11.7,3,2,0,44.0,2,2.0,2.1,24925.0,propiedad,superior,ocupado
HOG000181,4684,3419.0,1265.0,,3272,22.4,20.5,17.1,16.8,17.3,4.7,1.3,30.9,70964.0,3144.0,2729.0,103.0,2.2,2,1,0,58.0,3,6.0,20.3,302040.0,propiedad,medio,ocupado
HOG000182,5340,3645.0,1695.0,,3770,12.0,23.6,13.3,14.0,27.9,0.1,9.1,25.0,106726.0,219.0,996.0,34.0,0.6,2,1,1,50.0,3,7.0,9.7,414859.0,alquiler,superior,ocupado
HOG000183,2054,1360.0,,0.99,2030,34.5,24.5,8.4,10.9,12.2,7.2,2.3,2.3,0.0,6629.0,5067.0,,10.7,4,1,1,30.0,0,3.0,5.7,-30000.0,hipoteca,medio,ocupado
HOG000184,1625,891.0,734.0,0.98,1600,45.7,24.9,8.4,9.6,4.9,1.8,4.8,0.0,0.0,17559.0,9009.0,431.0,26.5,2,1,0,48.0,2,0.0,12.0,8541.0,alquiler,medio,parado
HOG000185,2122,1737.0,385.0,,2016,35.9,24.1,7.6,12.1,8.7,6.5,5.1,3.9,9816.0,15571.0,6269.0,543.0,25.6,3,2,1,,1,3.0,11.5,14993.0,hipoteca,medio,ocupado
HOG000186,3344,2503.0,841.0,0.97,3239,30.2,19.0,12.7,11.6,17.9,8.3,0.4,5.6,40540.0,21351.0,13061.0,616.0,18.4,4,1,1,45.0,3,,,102582.0,hipoteca,medio,inactivo
HOG000187,1305,500.0,805.0,1.18,1546,44.8,25.0,12.0,8.3,0.0,7.0,2.8,0.0,,18443.0,6656.0,488.0,37.3,3,2,1,37.0,0,1.0,13.9,-30000.0,hipoteca,basico,parado
HOG000188,2882,1743.0,1139.0,1.03,2977,27.9,20.8,13.7,14.1,6.0,4.8,12.8,4.7,0.0,20056.0,14630.0,633.0,22.0,5,2,2,38.0,2,4.0,12.5,-21720.0,hipoteca,basico,ocupado
HOG000189,4407,2904.0,1503.0,0.91,3997,28.5,20.9,10.5,13.8,14.9,6.3,5.1,12.7,,7210.0,988.0,212.0,4.8,3,1,0,,3,5.0,14.0,91529.0,propiedad,basico,ocupado
HOG000190,2720,1928.0,792.0,0.92,2513,32.2,25.0,11.8,8.4,10.2,7.2,5.2,14.3,11547.0,1611.0,1264.0,0.0,0.0,3,1,2,,0,1.0,26.8,-20110.0,alquiler,basico,jubilado
HOG000191,4893,3776.0,1117.0,0.87,4263,24.9,22.5,17.6,8.0,19.7,2.9,4.5,8.8,76479.0,0.0,0.0,139.0,2.8,1,1,0,45.0,3,4.0,18.6,214195.0,hipoteca,superior,ocupado
HOG000192,2846,,564.0,,2880,33.6,21.7,14.8,12.7,5.9,3.1,8.3,2.4,7306.0,25684.0,13862.0,812.0,28.5,3,1,0,57.0,1,3.0,12.8,-5128.0,alquiler,superior,ocupado
HOG000193,4746,3359.0,1387.0,1.0,4745,22.5,21.7,10.6,15.5,11.7,6.6,11.4,0.5,41932.0,19718.0,13145.0,659.0,13.9,4,1,2,65.0,2,7.0,6.3,125811.0,alquiler,medio,ocupado
HOG000194,5115,3455.0,1660.0,0.8,4068,13.5,18.1,14.3,16.6,21.0,6.4,10.1,25.0,93756.0,0.0,1742.0,0.0,0.0,1,2,0,44.0,4,8.0,6.0,413291.0,propiedad,superior,ocupado
HOG000195,5855,3709.0,2146.0,0.87,5108,30.3,11.6,13.9,10.6,17.4,2.9,13.3,10.4,76256.0,4906.0,2125.0,157.0,2.7,3,2,1,45.0,4,7.0,0.0,312150.0,propiedad,superior,ocupado
HOG000196,5015,3757.0,1258.0,0.8,4020,19.5,12.0,11.3,12.3,30.1,5.9,8.8,16.7,76329.0,0.0,0.0,20.0,0.4,3,2,1,54.0,4,,14.4,358401.0,propiedad,medio,ocupado
HOG000197,4772,3153.0,1619.0,0.75,3575,15.4,24.8,16.6,8.0,26.5,3.0,5.7,30.2,81582.0,1625.0,0.0,65.0,1.4,2,2,0,32.0,4,9.0,7.7,336965.0,hipoteca,basico,jubilado
HOG000198,4883,,1025.0,0.79,3871,17.1,20.8,17.1,9.7,21.7,10.6,2.9,19.8,85022.0,0.0,0.0,0.0,0.0,3,2,0,46.0,4,9.0,6.7,339275.0,hipoteca,medio,inactivo
HOG000199,3621,2479.0,1142.0,0.75,2720,26.7,20.1,14.4,10.3,14.5,8.0,6.1,27.9,50170.0,0.0,0.0,83.0,2.3,2,1,0,48.0,3,4.0,22.6,168137.0,hipoteca,superior,jubilado
HOG000200,3447,2275.0,1172.0,0.88,3020,33.5,29.2,11.9,8.2,9.9,5.2,2.1,13.8,11208.0,4923.0,417.0,158.0,4.6,1,1,0,42.0,3,5.0,9.7,-25806.0,propiedad,medio,ocupado
HOG000201,786,500.0,286.0,,934,46.9,22.7,12.5,6.0,1.1,6.2,4.7,0.0,0.0,22110.0,11359.0,676.0,86.0,3,2,0,37.0,0,0.0,10.4,-30000.0,alquiler,basico,inactivo
HOG000202,3373,2010.0,1363.0,0.95,3198,33.6,21.9,11.7,12.8,12.1,3.2,4.6,4.0,,2382.0,748.0,111.0,3.3,3,1,1,36.0,2,4.0,16.7,79347.0,propiedad,medio,ocupado
HOG000203,6549,4636.0,1913.0,0.73,4792,14.7,13.7,18.1,13.9,21.9,7.3,10.4,29.1,102283.0,11161.0,5630.0,446.0,6.8,1,1,0,36.0,4,8.0,13.2,405719.0,hipoteca,superior,jubilado
HOG000204,2556,2163.0,393.0,0.99,2528,28.5,23.9,13.3,14.2,10.3,2.8,7.0,0.0,16174.0,7551.0,1710.0,163.0,6.4,3,1,0,35.0,2,4.0,11.3,31406.0,alquiler,medio,jubilado
HOG000205,2078,1550.0,528.0,1.15,2399,31.3,26.6,17.1,8.1,8.4,3.3,,0.0,0.0,17031.0,10290.0,498.0,23.9,4,1,2,54.0,2,1.0,23.3,,alquiler,basico,ocupado
HOG000206,2570,2019.0,551.0,0.93,2384,31.0,24.0,11.2,13.4,7.3,8.4,4.7,9.4,7759.0,8996.0,2887.0,278.0,10.8,3,2,1,47.0,3,5.0,18.1,23672.0,alquiler,superior,parado
HOG000207,3253,2292.0,961.0,1.05,3418,28.2,24.3,13.9,10.1,11.2,5.2,7.0,0.0,0.0,18175.0,12772.0,646.0,19.9,4,1,0,71.0,2,3.0,7.5,-30000.0,hipoteca,basico,ocupado
HOG000208,4455,2868.0,1587.0,0.83,3695,20.0,25.3,12.0,18.7,16.5,1.8,,18.4,72834.0,2579.0,272.0,88.0,2.0,1,1,0,54.0,4,7.0,12.1,285675.0,propiedad,basico,ocupado
HOG000209,2429,1141.0,1288.0,1.15,2804,46.3,20.9,10.0,10.0,3.9,4.5,4.4,0.0,0.0,15905.0,8071.0,472.0,19.4,3,2,1,87.0,2,1.0,23.0,-29477.0,alquiler,basico,ocupado
HOG000210,5416,3952.0,1464.0,0.69,3736,19.9,10.3,25.8,14.5,20.3,5.7,3.5,27.9,93784.0,0.0,0.0,53.0,1.0,2,1,0,50.0,4,9.0,5.0,370118.0,propiedad,medio,ocupado
HOG000211,3769,2814.0,955.0,1.03,3899,22.5,23.5,14.7,13.5,23.6,2.1,0.1,0.0,33891.0,13113.0,7753.0,336.0,8.9,3,2,1,26.0,3,8.0,0.0,151331.0,hipoteca,superior,ocupado
HOG000212,2726,1889.0,837.0,0.91,2469,31.2,25.3,10.0,14.8,10.6,1.2,6.8,14.2,,2942.0,1244.0,75.0,2.7,4,1,2,59.0,0,4.0,16.3,18610.0,alquiler,basico,ocupado
HOG000213,2963,,976.0,1.04,3084,30.9,15.9,15.1,13.3,16.3,4.6,3.9,0.0,5634.0,,6523.0,398.0,13.4,5,2,2,58.0,1,6.0,17.6,-8743.0,propiedad,medio,ocupado
HOG000214,4806,3567.0,1239.0,0.78,3736,18.1,20.4,12.9,11.0,25.1,7.9,4.6,17.8,82698.0,5197.0,1228.0,,1.4,3,2,0,68.0,4,9.0,11.0,355467.0,alquiler,superior,ocupado
HOG000215,1936,1292.0,644.0,1.01,1948,34.4,24.8,13.1,5.6,9.4,9.5,3.3,0.3,0.0,9087.0,3341.0,225.0,11.6,4,2,0,32.0,2,1.0,6.2,4451.0,propiedad,basico,ocupado
HOG000216,1862,1613.0,249.0,0.91,1690,31.7,21.0,17.4,10.6,13.4,2.7,3.2,8.7,22817.0,7622.0,3077.0,178.0,9.6,4,1,1,,3,4.0,10.5,49657.0,hipoteca,medio,ocupado
HOG000217,3716,2693.0,1023.0,1.05,3891,30.2,19.4,11.9,12.9,14.4,6.5,4.7,0.0,37633.0,24332.0,12610.0,681.0,18.3,4,1,1,51.0,3,7.0,12.0,72423.0,hipoteca,basico,ocupado
HOG000218,2815,2179.0,636.0,1.01,2843,36.5,21.6,11.8,13.4,4.7,8.6,3.4,1.8,16949.0,23320.0,13141.0,640.0,22.7,4,2,1,49.0,3,5.0,24.5,-20396.0,alquiler,medio,jubilado
HOG000219,3139,2160.0,979.0,0.85,2674,29.6,22.7,10.2,11.7,13.8,2.4,9.6,7.8,,,1934.0,194.0,6.2,2,2,1,50.0,3,7.0,18.2,537.0,hipoteca,superior,jubilado
HOG000220,1554,500.0,1054.0,1.1,1705,46.0,27.7,9.7,9.1,2.0,2.3,3.2,0.0,0.0,18839.0,9704.0,476.0,30.6,3,1,1,28.0,1,2.0,13.2,-30000.0,alquiler,superior,ocupado
HOG000221,2929,1997.0,932.0,1.11,3249,30.8,23.3,11.0,13.0,4.7,8.8,8.3,0.0,8232.0,22170.0,13192.0,672.0,22.9,5,2,1,60.0,4,4.0,,6043.0,hipoteca,medio,ocupado
HOG000222,4836,3364.0,1472.0,0.83,4001,14.8,21.2,18.2,14.7,16.8,9.5,4.9,18.5,80208.0,0.0,71.0,0.0,0.0,2,2,0,55.0,6,8.0,20.7,324353.0,propiedad,superior,ocupado
HOG000223,3010,2018.0,992.0,1.02,3083,36.4,27.1,6.3,11.3,12.8,5.8,0.3,0.0,29199.0,16226.0,8253.0,586.0,19.5,4,1,1,38.0,2,5.0,4.2,56889.0,alquiler,medio,ocupado
HOG000224,2167,1360.0,,1.07,2321,44.7,18.4,11.6,9.8,4.2,7.1,4.2,0.0,0.0,15607.0,,500.0,23.1,3,2,1,59.0,0,2.0,5.7,-30000.0,alquiler,basico,ocupado
HOG000225,2728,2003.0,725.0,0.93,2529,34.3,20.4,10.0,15.4,7.1,6.1,6.7,12.6,15176.0,11595.0,3601.0,384.0,14.1,1,1,0,32.0,3,3.0,5.5,-15478.0,alquiler,medio,ocupado
HOG000226,2926,2256.0,670.0,1.1,3206,30.0,20.9,12.6,10.7,11.4,8.2,6.2,0.0,16348.0,,12241.0,807.0,27.6,5,2,2,63.0,3,3.0,19.2,9044.0,alquiler,medio,inactivo
HOG000227,1641,1045.0,596.0,1.2,1969,41.5,20.9,12.1,9.8,3.9,6.3,5.3,0.0,0.0,21103.0,12754.0,582.0,35.5,2,0,0,39.0,0,0.0,16.9,-30000.0,alquiler,basico,jubilado
HOG000228,4978,3755.0,1223.0,0.73,3612,15.3,14.4,20.7,12.0,17.9,8.1,11.6,27.6,83047.0,0.0,,0.0,0.0,3,2,1,43.0,5,6.0,12.7,304943.0,hipoteca,medio,inactivo
HOG000229,1040,801.0,239.0,1.16,1210,48.0,24.5,11.1,9.1,0.0,0.0,7.2,0.0,0.0,13727.0,6923.0,402.0,38.6,3,1,1,48.0,2,1.0,0.2,43761.0,alquiler,medio,ocupado
HOG000230,2690,2324.0,366.0,0.97,2603,25.4,29.1,11.3,13.3,11.9,6.0,,2.6,34987.0,24449.0,,719.0,26.7,4,1,1,47.0,2,3.0,14.1,78319.0,alquiler,basico,ocupado
HOG000231,1641,893.0,748.0,1.18,1943,45.9,22.6,9.0,6.9,4.5,6.7,4.3,0.0,0.0,15055.0,5569.0,430.0,26.2,1,1,1,57.0,2,0.0,13.6,1658.0,propiedad,medio,inactivo
HOG000232,3500,3009.0,491.0,1.06,3726,32.4,24.9,9.0,12.2,15.3,3.9,2.4,0.0,21418.0,28290.0,19040.0,826.0,23.6,4,2,2,45.0,3,6.0,7.9,31559.0,alquiler,medio,jubilado
HOG000233,5961,4135.0,1826.0,0.71,4220,10.6,18.8,13.0,12.8,22.7,9.7,12.3,26.6,78803.0,0.0,0.0,0.0,0.0,2,2,0,41.0,5,8.0,13.8,320587.0,hipoteca,superior,jubilado
